time,ref_x,ref_y,ref_z,pos_x,pos_y,pos_z,roll,pitch,yaw,u1,u2,u3,u4
0.76,0.0,0.0,0.10133333333333333,-1.076810118472182e-11,5.2427454558351764e-11,0.00010085380263389628,2.322378146389226e-09,4.663955243320086e-10,-2.3763251896168225e-10,1.8899919637332587,-1.8899918589698057,1.8899918353521115,-1.8899919444147952
0.77,0.0,0.0,0.10266666666666667,-1.1715206537621781e-11,5.71134773289453e-11,0.0001019757483677126,2.5353314686750046e-09,5.091656581748141e-10,-2.435211736300287e-10,1.9089208086885447,-1.9089206946750295,1.9089206691387273,-1.9089207875529457
0.78,0.0,0.0,0.10400000000000001,-1.273351015417336e-11,6.215407123163322e-11,0.00010309323754101646,2.7651109338144516e-09,5.553144144619692e-10,-2.4941330260542107e-10,1.9279229429411295,-1.9279228189930295,1.927922791400448,-1.9279229198508925
0.79,0.0,0.0,0.10533333333333333,-1.38265979145022e-11,6.756708855093922e-11,0.0001042063010153693,3.012615169042523e-09,6.050223528782703e-10,-2.553108043099612e-10,1.9469983633883348,-1.9469982287875438,1.9469981989942367,-1.9469983381992402
0.8,0.0,0.0,0.10666666666666667,-1.4998055698733937e-11,7.337038157138693e-11,0.00010531496965233258,3.278742801594175e-09,6.584700331085019e-10,-2.612155771661134e-10,1.9661470669275798,-1.9661469209224076,1.9661468887771538,-1.9661470394886922
0.81,0.0,0.0,0.10800000000000001,-1.6254780006939178e-11,7.959805683985083e-11,0.00010641927594472319,3.565630742530117e-09,7.160885841406418e-10,-2.671127001310928e-10,1.985369069829617,-1.9853689116000586,1.9853688769383446,-1.9853690399761503
0.8200000000000001,0.0,0.0,0.10933333333333335,-1.7600644312840748e-11,8.62693786488339e-11,0.00010751925089580976,3.874285188817165e-09,7.780803326180366e-10,-2.730026105212273e-10,2.004664370674777,-2.0046641993642274,2.004664162014198,-2.0046643382346097
0.8300000000000001,0.0,0.0,0.11066666666666668,-1.903938748609265e-11,9.340295042070492e-11,0.0001086149254425369,4.2056619909480645e-09,8.446374174704564e-10,-2.788864295036852e-10,2.0240329672557102,-2.024032781972374,2.0240327417550987,-2.024032932049673
0.84,0.0,0.0,0.112,-2.0575551954327555e-11,1.0102132083352961e-10,0.00010970633091778963,4.561017557276175e-09,9.16012796134807e-10,-2.8476119580367695e-10,2.043474862067389,-2.043474661875852,2.0434746186037427,-2.043474823907536
0.85,0.0,0.0,0.11333333333333333,-2.221377872400121e-11,1.0914752256114491e-10,0.00011079349870302622,4.941645167968673e-09,9.924668871360645e-10,-2.906234473215456e-10,2.0629900581816862,-2.0629898421018837,2.062989795578498,-2.062990016871082
