time,ref_x,ref_y,ref_z,pos_x,pos_y,pos_z,roll,pitch,yaw,u1,u2,u3,u4
11.11,0.0,0.0,11.85,8.996847758754094e-12,4.743507166989021e-12,11.879920715757445,-4.887860616578164e-12,1.2292307781399273e-11,-1.2002054425545905e-07,13.835559638622803,-13.835560487021175,13.835559638488503,-13.835560487180626
11.120000000000001,0.0,0.0,11.866666666666669,7.730578510496484e-12,4.088490798213593e-12,11.898223110658908,-5.397985307258484e-12,1.2769716468226777e-11,-1.2004158718327617e-07,13.837637384740914,-13.837638233362153,13.83763738466398,-13.837638233430782
11.13,0.0,0.0,11.883333333333335,6.477584231212362e-12,3.439035862647034e-12,11.91648336338969,-5.956931575628559e-12,1.3259142167961334e-11,-1.2006256672417873e-07,13.839846040032684,-13.839846888880686,13.839846040017441,-13.839846888854131
11.14,0.0,0.0,11.9,5.240676657496659e-12,2.8019857909889677e-12,11.934701596985267,-6.273133495050491e-12,1.363029756565428e-11,-1.200833631278043e-07,13.84217710341088,-13.842177952457911,13.842177103438745,-13.84217795237047
11.15,0.0,0.0,11.916666666666668,4.018395375557929e-12,2.171395087397474e-12,11.952878342055167,-6.613391991820915e-12,1.3989849113223254e-11,-1.2010417984533593e-07,13.844625143591333,-13.84462599283286,13.844625143659902,-13.84462599269148
11.16,0.0,0.0,11.933333333333334,2.8115531324699444e-12,1.5479797765443659e-12,11.971013957520157,-6.953612019266658e-12,1.4320182989273493e-11,-1.201250615344452e-07,13.847183604913981,-13.847184454339512,13.847183605016143,-13.847184454158983
11.17,0.0,0.0,11.95,1.621029156811105e-12,9.325599003245952e-13,11.989108825904276,-7.265122134853556e-12,1.46011911639815e-11,-1.2014605655859948e-07,13.849846221378607,-13.84984707097085,13.849846221501881,-13.849847070774878
11.18,0.0,0.0,11.966666666666667,4.477691586644429e-13,3.2605951785625543e-13,12.007163353334875,-7.514674500186604e-12,1.4810271399094764e-11,-1.2016721698706196e-07,13.85260701662669,-13.852607866360703,13.85260701675256,-13.852607866182995
11.19,0.0,0.0,11.983333333333333,-7.072210592082514e-13,-2.7049854448466646e-13,12.025177969133491,-7.664621099386359e-12,1.492245191733981e-11,-1.2018859821041854e-07,13.855460301037391,-13.855461150879812,13.855460301140686,-13.855461150765045
11.200000000000001,0.0,0.0,12.000000000000002,-1.849148404820921e-12,-8.611473178688443e-13,12.043152724158602,-7.845931954947136e-12,1.503279678973452e-11,-1.2020988144960613e-07,13.858397809816507,-13.858398659789916,13.858397809911835,-13.85839865970615
11.21,0.0,0.0,12.016666666666667,-2.9747436104841645e-12,-1.4429052189919009e-12,12.061088231357644,-7.953042160661923e-12,1.506977192073298e-11,-1.2023125771825413e-07,13.861415404665639,-13.861416254760382,13.861415404743644,-13.861416254718884
11.22,0.0,0.0,12.033333333333335,-4.084115977343119e-12,-2.0155175891944804e-12,12.078984906689477,-7.970832754545938e-12,1.502657456572217e-11,-1.2025271441614054e-07,13.86450766516048,-13.864508515369598,13.864507665213017,-13.86450851537728
11.23,0.0,0.0,12.05,-5.177527005481548e-12,-2.578805451455308e-12,12.096843175713799,-7.885640083786278e-12,1.4898175028648982e-11,-1.20274229488871e-07,13.867669360755901,-13.867670211076565,13.867669360777017,-13.867670211133957
11.24,0.0,0.0,12.066666666666666,-6.2554056819348805e-12,-3.1326780731904948e-12,12.114663472612234,-7.685677482979553e-12,1.46816149871866e-11,-1.2029577050786173e-07,13.870895443812389,-13.870896294247478,13.870895443799403,-13.87089629434651
11.25,0.0,0.0,12.083333333333334,-7.318363768703068e-12,-3.677145529052741e-12,12.132446239209429,-7.361456952369512e-12,1.437630581790091e-11,-1.2031729375032236e-07,13.874181042616517,-13.874181893176369,13.874181042571234,-13.874181893297916
11.26,0.0,0.0,12.1,-8.36696151416093e-12,-4.212569014875454e-12,12.150191920095047,-6.9235371861601425e-12,1.3995026942919686e-11,-1.2033877980047284e-07,13.877521421549075,-13.877522272248028,13.877521421476306,-13.877522272367699
11.27,0.0,0.0,12.116666666666665,-9.399743222147318e-12,-4.741559326203398e-12,12.167900930716241,-6.540383226850902e-12,1.3649100040278684e-11,-1.203605223272685e-07,13.880911713431722,-13.880912564242319,13.880911713315825,-13.880912564403015
11.28,0.0,0.0,12.133333333333333,-1.041888424364691e-11,-5.263624559233651e-12,12.185573744381369,-6.147818524013865e-12,1.3307241056569427e-11,-1.2038230306161843e-07,13.884347654092796,-13.88434850502105,13.884347653937226,-13.884348505214737
11.290000000000001,0.0,0.0,12.150000000000002,-1.1425345977938495e-11,-5.7798126699984525e-12,12.203210815350081,-5.786862182964327e-12,1.3004232127422193e-11,-1.2040410209557972e-07,13.887824935426226,-13.887825786482704,13.887824935238916,-13.88782578669644
11.3,0.0,0.0,12.166666666666668,-1.2420265765837883e-11,-6.291414563582669e-12,12.22081259932951,-5.5087214592960585e-12,1.2782286872165888e-11,-1.2042589581255716e-07,13.891339379412493,-13.891340230613066,13.8913393792067,-13.891340230828291
11.31,0.0,0.0,12.183333333333334,-1.3404966670654748e-11,-6.799981903044801e-12,12.238379552409308,-5.375595753399274e-12,1.2691584821371066e-11,-1.2044765677314898e-07,13.894886930426377,-13.894887781793013,13.894886930221581,-13.894887781984812
11.32,0.0,0.0,12.200000000000001,-1.4380967259147717e-11,-7.307344918337089e-12,12.255912129996716,-5.461480604979236e-12,1.279080584439352e-11,-1.2046935360099256e-07,13.89846364752801,-13.898464499089599,13.898463647350868,-13.898464499225938
11.33,0.0,0.0,12.216666666666667,-1.534999138248031e-11,-7.815630215226067e-12,12.273410785751603,-5.852971687574507e-12,1.3147664576917653e-11,-1.2049095086861023e-07,13.902065696762977,-13.902066548556213,13.902065696648334,-13.90206654859714
11.34,0.0,0.0,12.233333333333333,-1.629971899977164e-11,-8.3099427132065e-12,12.2908762314729,-5.893417199946591e-12,1.3150680595127657e-11,-1.205125676190776e-07,13.905691063326378,-13.905691915318272,13.905691063245289,-13.905691915301102
11.35,0.0,0.0,12.25,-1.7236682183316085e-11,-8.7983661351701e-12,12.308308834186994,-5.928829416747509e-12,1.3098248039588784e-11,-1.205341113812735e-07,13.90933557725702,-13.909336429448262,13.909335577213271,-13.909336429374363
11.36,0.0,0.0,12.266666666666666,-1.8161434954353175e-11,-9.281780706085117e-12,12.325709069675495,-5.990556942194365e-12,1.299930207113782e-11,-1.205555544086897e-07,13.912995901825342,-13.912996754217145,13.912995901824798,-13.912996754088534
