time,ref_x,ref_y,ref_z,pos_x,pos_y,pos_z,roll,pitch,yaw,u1,u2,u3,u4
44.64,-0.3385691546204465,-2.980833931560025,5.952,-0.40739821345849625,-3.179394448272748,5.951999824364737,-0.03196814605670175,0.004094810666033315,0.007187250353631966,14.173679930581745,-14.122913319281986,14.173719835108331,-14.122858726407733
44.65,-0.3292029332731379,-2.981882866365539,5.953333333333333,-0.39740794597543894,-3.1806584391215442,5.953333157318716,-0.03198088173831295,0.003994383050040554,0.007184606968765163,14.17362639954503,-14.122977115785755,14.173754665719564,-14.122813606940499
44.660000000000004,-0.31983346282577707,-2.9829023711909968,5.954666666666667,-0.38741376428023033,-3.1818910973991006,5.954666490216991,-0.0319932282625978,0.003893909486815646,0.007181961756865655,14.1736561774671,-14.122937927863408,14.173706240312658,-14.12287155067427
44.67,-0.3104608357512655,-2.983892435974297,5.956,-0.37741575984589043,-3.183092352383201,5.955999823113826,-0.03200525470837903,0.003793396756732454,0.007179315057082008,14.17365038396892,-14.122942632294468,14.173693347391756,-14.12288558415907
44.68,-0.3010851445536485,-2.9848530509439,5.957333333333334,-0.36741402469387474,-3.184262132909474,5.957333156090842,-0.032017063957818004,0.0036928558739389816,0.007176667325644827,14.17361924107789,-14.122978322810786,14.173705761916617,-14.122868604199104
44.69,-0.2917064817672024,-2.9857842066189244,5.958666666666667,-0.35740867075384286,-3.185400544355273,5.9586664889546235,-0.0320284101244472,0.0035922657180219655,0.0071740177051730645,14.173632358906119,-14.12296035863921,14.173673982867243,-14.122905372783004
44.7,-0.28232493995554264,-2.98668589380924,5.96,-0.3473997858759043,-3.1865074758204797,5.959999821903143,-0.032039545124049794,0.003491648833939612,0.007171367185408303,14.173580122321399,-14.123020746543938,14.173707476705703,-14.12286372048149
44.71,-0.27294061171071,-2.987558103615557,5.961333333333334,-0.3373874758948555,-3.187582985149876,5.961333154843924,-0.032050350802776746,0.003390997100180537,0.007168715403603843,14.173604703937881,-14.122989394761351,14.173664179957903,-14.122913853327475
44.72,-0.26355358965223036,-2.9884008274295173,5.962666666666666,-0.3273718385556766,-3.188627050351208,5.96266648773417,-0.032060773276286786,0.00329030630351671,0.00716606223892561,14.173604075013428,-14.122988233830457,14.173646093892351,-14.122933815016914
44.730000000000004,-0.25416396642621647,-2.9892140569337777,5.964000000000001,-0.31735296543654823,-3.1896395868168765,5.963999820723448,-0.03207100254751192,0.0031895923851594124,0.0071634083921009286,14.173562823888943,-14.123034866606268,14.173668566819089,-14.122905929437456
