time,ref_x,ref_y,ref_z,pos_x,pos_y,pos_z,roll,pitch,yaw,u1,u2,u3,u4
0.17,0.0,0.0,0.34,5.139444879145065e-15,-7.063716054481753e-15,4.26652023179297e-05,4.286685240087445e-14,-3.178642158531033e-14,-2.5595427123431662e-11,13.557104459327672,-13.557104459591923,13.557104459326967,-13.557104459598888
0.18,0.0,0.0,0.36,5.631071038688441e-15,-9.000967352084974e-15,4.551516020550318e-05,4.734387978053013e-14,-5.842817940623771e-14,-2.8462825129438592e-11,13.776306354575055,-13.776306354863591,13.77630635457872,-13.77630635487746
0.19,0.0,0.0,0.38,5.830157056789373e-15,-1.1250800894469778e-14,4.840003129031214e-05,3.931060995769653e-14,-7.376664708244278e-14,-3.098637650538482e-11,13.996608127271516,-13.996608127580854,13.996608127277657,-13.996608127593664
0.2,0.0,0.0,0.4,5.483709549381045e-15,-1.3740676166872395e-14,5.183390155762898e-05,2.249003664919313e-14,-6.828499367624961e-14,-3.344775080138535e-11,14.217796847351925,-14.217796847683509,14.217796847357105,-14.217796847688863
0.21,0.0,0.0,0.42000000000000004,5.209324827700575e-15,-1.60068871671729e-14,6.775035547067787e-05,-1.5267132406538088e-15,-7.46219204406651e-14,-3.79778857665722e-11,14.435559945673418,-14.435559946069647,14.435559945682144,-14.435559946070553
0.22,0.0,0.0,0.44000000000000006,4.785777638723951e-15,-1.7756108882960723e-14,0.00012440670754682547,-1.2666614890205957e-14,-8.09410183914809e-14,-4.354159586182919e-11,14.643248988020828,-14.643248988485478,14.643248988029866,-14.643248988486233
0.23,0.0,0.0,0.4600000000000001,3.7137436072045e-15,-1.842652734304944e-14,0.00025202177876977686,3.019790796970358e-14,-4.166794606079912e-14,-4.744245825904397e-11,14.837978943536402,-14.837978944012516,14.837978943526911,-14.83797894401422
0.24,0.0,0.0,0.48,3.2792772506188496e-15,-1.8551752632313182e-14,0.00047889477541596565,9.325034206428259e-14,-1.1955826119441615e-14,-5.116613643854044e-11,15.019039280669013,-15.019039281162678,15.019039280647263,-15.01903928116926
0.25,0.0,0.0,0.5,3.585453951830552e-15,-2.0235029468686712e-14,0.0008304270413071683,9.517525384437525e-14,-1.501554013373326e-14,-5.4906848481799294e-11,15.186514792073433,-15.186514792602416,15.186514792061125,-15.186514792608632
0.26,0.0,0.0,0.52,2.7517902001505056e-15,-2.6077528822530916e-14,0.0013329746762579706,-5.5808217983310906e-14,-2.9997889640788987e-14,-5.866373266170033e-11,15.340848356360544,-15.340848356947768,15.340848356382217,-15.34084835693519
0.27,0.0,0.0,0.54,8.250941155862622e-16,-3.190199118566234e-14,0.0020096114577587555,-1.9979464998787957e-13,-2.783625008337696e-14,-6.239388400456503e-11,15.482602160783157,-15.482602161417677,15.482602160820994,-15.48260216138987
0.28,0.0,0.0,0.56,-1.8389143012976653e-15,-3.486112837611512e-14,0.0028794125134338623,-2.2826737360408333e-13,-3.1075185048313206e-15,-6.604413497551551e-11,15.61231715570492,-15.612317156361184,15.612317155729022,-15.612317156336946
0.29,0.0,0.0,0.58,-4.379361606057314e-15,-3.470544842820208e-14,0.003962999890041258,-1.3867655656195948e-13,2.4103387307761563e-14,-7.053831134997724e-11,15.730627161422962,-15.730627162100792,15.730627161417726,-15.730627162096122
0.3,0.0,0.0,0.6,-6.4029500362991265e-15,-3.315253751198952e-14,0.005279136479384758,-4.849142841339411e-16,3.755629026166207e-14,-7.538791035493163e-11,15.838148673750304,-15.838148674455073,15.838148673721772,-15.838148674472528
0.31,0.0,0.0,0.62,-7.806610621452048e-15,-3.291082121370038e-14,0.006844420370501189,7.876632804025385e-14,2.9516572567083645e-14,-8.039054778255356e-11,15.935488309898027,-15.935488310646864,15.935488309868461,-15.935488310672543
0.32,0.0,0.0,0.64,-8.49039693137481e-15,-3.537616455441992e-14,0.008674253430546607,4.138413493669595e-14,-1.2335949487150522e-16,-8.655416698901023e-11,16.023238995228755,-16.02323899606263,16.023238995222602,-16.023238996076277
0.33,0.0,0.0,0.66,-9.46832452217027e-15,-3.934080077527706e-14,0.010782368610566103,-5.732353233463934e-14,-1.9716490254940257e-14,-9.226458475298973e-11,16.101969128864134,-16.10196912976893,16.10196912888252,-16.101969129763184
0.34,0.0,0.0,0.68,-1.067876402390253e-14,-4.269082009627047e-14,0.013180674611358755,-1.3623817189485608e-13,-2.5137276088044234e-14,-9.867424140736264e-11,16.17222364650385,-16.172223647482735,16.172223646533297,-16.172223647464115
0.35000000000000003,0.0,0.0,0.7000000000000001,-1.2295272675734338e-14,-4.424066477047233e-14,0.015881012741925386,-1.4740718055652764e-13,-9.949490170774126e-15,-1.0568545031768818e-10,16.234543518727214,-16.23454351977169,16.234543518745237,-16.23454351975499
0.36,0.0,0.0,0.72,-1.382772511826817e-14,-4.401042766776905e-14,0.01889278602684108,-9.300569316616431e-14,5.068367378245712e-15,-1.1310585022879818e-10,16.289429788916014,-16.289429790014673,16.28942978891629,-16.289429790010022
0.37,0.0,0.0,0.74,-1.522877527285499e-14,-4.272122588723508e-14,0.02222505828840067,-4.3117436394119387e-16,1.585373058582338e-14,-1.2066329278100247e-10,16.33737442379515,-16.33737442494389,16.33737442377824,-16.33737442495531
0.38,0.0,0.0,0.76,-1.6626446932730136e-14,-4.242696078143912e-14,0.025885446960200918,5.1929116237113104e-14,2.353657238387377e-14,-1.2787049044249192e-10,16.3788416800439,-16.378841681257853,16.378841680019363,-16.378841681275578
0.39,0.0,0.0,0.78,-1.747013387629079e-14,-4.2460672108660265e-14,0.029880575615859693,8.442257823218549e-14,1.5851629837037707e-14,-1.3616698363834847e-10,16.414269466815597,-16.414269468114412,16.414269466794607,-16.414269468133526
0.4,0.0,0.0,0.8,-1.7613844449732892e-14,-4.387788111006102e-14,0.03421575114358567,5.360950073511543e-14,-8.431354065328603e-15,-1.4631971647553392e-10,16.444070591530792,-16.44407059295101,16.444070591527154,-16.44407059296147
0.41000000000000003,0.0,0.0,0.8200000000000001,-1.783606324395388e-14,-4.5688321586600016e-14,0.03889483135782343,8.99895411652191e-15,-2.567217244735405e-14,-1.5745547118279802e-10,16.46861565344378,-16.468615654992472,16.468615653454773,-16.46861565499333
0.42,0.0,0.0,0.8400000000000001,-1.810963089754643e-14,-4.819570229374426e-14,0.04392305462825694,-6.143125321305023e-14,-3.385131768941533e-14,-1.7013390785610787e-10,16.488313045139574,-16.48831304682878,16.48831304516078,-16.48831304681886
0.43,0.0,0.0,0.86,-1.848159616341772e-14,-5.037501841782296e-14,0.0493031428401526,-1.1922378261268162e-13,-3.451020888293614e-14,-1.8357090830098518e-10,16.503499920145135,-16.503499921971773,16.503499920170313,-16.50349992195436
0.44,0.0,0.0,0.8800000000000001,-1.9042745027361396e-14,-5.154225498506179e-14,0.05503855500460504,-1.3781699321145839e-13,-2.6127968574398672e-14,-1.9731669378801826e-10,16.514534411793655,-16.514534413743398,16.514534411813504,-16.514534413725453
0.45,0.0,0.0,0.9,-1.9821791478169165e-14,-5.113653069310708e-14,0.061131535366115985,-9.547001512406438e-14,-1.0034045853688901e-14,-2.1088011050027462e-10,16.521741284944266,-16.52174128699539,16.52174128494914,-16.521741286986153
0.46,0.0,0.0,0.9200000000000002,-2.075638335350294e-14,-5.014979297333191e-14,0.06758216480482775,-2.6571117305433246e-14,1.1641155712587842e-14,-2.2468830234412114e-10,16.525388226009223,-16.525388228159404,16.52538822599535,-16.52538822816269
0.47000000000000003,0.0,0.0,0.9400000000000001,-2.1766359841567294e-14,-4.900971092665457e-14,0.07439034224348437,5.4544755586789965e-14,3.447215601880357e-14,-2.3872874578917234e-10,16.525736897585123,-16.525736899843302,16.5257368975544,-16.525736899859595
0.48,0.0,0.0,0.96,-2.2636062141111184e-14,-4.818655978528205e-14,0.08155638078178679,1.265033054673895e-13,4.971309429643729e-14,-2.528016927931184e-10,16.523050624606718,-16.52305062698312,16.52305062456686,-16.523050627009265
0.49,0.0,0.0,0.9800000000000001,-2.303346932540358e-14,-4.8242760866282794e-14,0.08908071333736586,1.6023662950051276e-13,4.486427097573006e-14,-2.6658151761427527e-10,16.51758846027031,-16.51758846276984,16.517588460235466,-16.51758846279844
0.5,0.0,0.0,1.0,-2.255415471007846e-14,-5.089679731549784e-14,0.09696195089620253,8.504785354310499e-14,6.494281987425994e-15,-2.8041400694883227e-10,16.509561526998947,-16.509561529641882,16.509561526994716,-16.509561529655407
0.51,0.0,0.0,1.02,-2.2048289312210475e-14,-5.365378571119462e-14,0.10519849452509344,-8.825024827903963e-15,-3.5341661440770334e-14,-2.929005916061355e-10,16.499176801490503,-16.49917680426342,16.49917680151974,-16.499176804258504
0.52,0.0,0.0,1.04,-2.1839138137347766e-14,-5.574866554762927e-14,0.11378872311899622,-1.0236713994210129e-13,-6.751421087622122e-14,-3.032294115995282e-10,16.486629780143083,-16.486629783009512,16.48662978019728,-16.486629782987432
0.53,0.0,0.0,1.06,-2.257847825429606e-14,-5.53860233202287e-14,0.12273071128790734,-1.3801910977460462e-13,-6.48261056440439e-14,-3.1019703459433e-10,16.472103859479102,-16.47210386236637,16.472103859528872,-16.47210386233928
0.54,0.0,0.0,1.08,-2.3440026301516147e-14,-5.407467916221902e-14,0.13202196444074174,-1.6215093911813967e-13,-5.975604408615428e-14,-3.149134502274745e-10,16.4557692968103,-16.4557692996937,16.455769296854335,-16.455769299662332
