time,ref_x,ref_y,ref_z,pos_x,pos_y,pos_z,roll,pitch,yaw,u1,u2,u3,u4
0.37,0.0,0.0,0.37,1.0566710976968684e-14,5.837100255545184e-14,6.663407873700872e-05,-7.093146215144021e-14,1.4767371998191912e-15,-6.337464490121519e-11,9.074791358510378,-9.074791359144573,9.074791358517306,-9.07479135913928
0.38,0.0,0.0,0.38,1.1300780926468579e-14,6.049416834283726e-14,6.85482500444987e-05,-6.800400558403768e-14,-4.2009917899693956e-16,-6.844819393520035e-11,9.195389221385105,-9.195389222063792,9.195389221390576,-9.195389222059283
0.39,0.0,0.0,0.39,1.1984863285424932e-14,6.26484069702728e-14,7.047141751947584e-05,-6.353146086037335e-14,-1.825532344008722e-15,-7.37325496540539e-11,9.316536748871698,-9.316536749596155,9.316536748875276,-9.316536749592858
0.4,0.0,0.0,0.4,1.2608911596167188e-14,6.4818732915664e-14,7.240386037385134e-05,-5.777684126713465e-14,-3.2461826188610814e-15,-7.931843587454594e-11,9.438233934548254,-9.438233935321604,9.438233934549798,-9.4382339353198
0.41000000000000003,0.0,0.0,0.41000000000000003,1.3160257268196486e-14,6.698276876258028e-14,7.434585775872351e-05,-5.1198628431919925e-14,-5.314025875768667e-15,-8.532198143171555e-11,9.560480771531173,-9.560480772358888,9.560480771530928,-9.560480772358664
0.42,0.0,0.0,0.42000000000000004,1.3627324299077839e-14,6.911450655980651e-14,7.629769246474939e-05,-4.4443213637213825e-14,-8.597101518971864e-15,-9.184974694295646e-11,9.683277253012038,-9.68327725390183,9.683277253010667,-9.683277253903025
0.43,0.0,0.0,0.43,1.410017463662984e-14,7.12998941292031e-14,7.825974365817855e-05,-3.7587247721613243e-14,-8.500026034918265e-15,-9.80500242918996e-11,9.806623387030468,-9.806623387974883,9.806623387027324,-9.806623387977439
0.44,0.0,0.0,0.44000000000000006,1.4526861666800857e-14,7.348968067515163e-14,8.023224441725625e-05,-3.0651428604371156e-14,-7.678770005139496e-15,-1.0440678011148499e-10,9.930519161251002,-9.930519162251443,9.930519161246329,-9.930519162255136
0.45,0.0,0.0,0.45,1.4907607708178974e-14,7.568051861890517e-14,8.221548351502816e-05,-2.3828092471824464e-14,-6.118848013836768e-15,-1.1091387201343665e-10,10.054964570757349,-10.054964571815297,10.054964570751512,-10.054964571819799
0.46,0.0,0.0,0.4600000000000001,1.5242635079352287e-14,7.786906038171677e-14,8.420974972453984e-05,-1.7309575510309524e-14,-3.805774645208638e-15,-1.1756515760947862e-10,10.179959610633487,-10.17995961175051,10.179959610626971,-10.179959611755384
0.47000000000000003,0.0,0.0,0.47000000000000003,1.553216609890888e-14,8.005195838483947e-14,8.621533181883691e-05,-1.1288213906162242e-14,-7.250644834509075e-16,-1.2435449451133494e-10,10.305504275963209,-10.305504277140951,10.305504275956617,-10.30550427714566
0.48,0.0,0.0,0.48,1.5776423085436842e-14,8.222586504952629e-14,8.823251857096498e-05,-5.956343845718052e-15,3.1377678872434542e-15,-1.312757403307296e-10,10.43159856183043,-10.431598563070626,10.431598561824488,-10.431598563074523
0.49,0.0,0.0,0.49000000000000005,1.6004968992093875e-14,8.441760795044124e-14,9.026163537872084e-05,1.0047759619210759e-17,7.235523931706742e-15,-1.3825805683591307e-10,10.558242464992373,-10.558242466295559,10.558242464987384,-10.558242466298372
0.5,0.0,0.0,0.5,1.626641569992056e-14,8.66736053878618e-14,9.230303141792284e-05,8.919439004294032e-15,1.0656340981472331e-14,-1.4518860307519728e-10,10.685435983292402,-10.685435984657097,10.685435983287888,-10.685435984659232
0.51,0.0,0.0,0.51,1.653924085149879e-14,8.896814663568637e-14,9.435696831859946e-05,1.945571011038689e-14,1.3830974778819085e-14,-1.5210918348135882e-10,10.813179110574337,-10.813179112000087,10.813179110570346,-10.813179112001492
0.52,0.0,0.0,0.52,1.6836877731118885e-14,9.131147083279087e-14,9.642375134452113e-05,3.2109278981825975e-14,1.6521005936320305e-14,-1.5898452560190376e-10,10.941471842675499,-10.94147184416136,10.941471842671953,-10.941471844162093
0.53,0.0,0.0,0.53,1.717400478630641e-14,9.37150976967501e-14,9.850368731374623e-05,4.7434914631385353e-14,1.846417821993629e-14,-1.6577661141025836e-10,11.070314175504082,-11.07031417704856,11.070314175500757,-11.07031417704881
0.54,0.0,0.0,0.54,1.7566545627822132e-14,9.619182752383791e-14,0.00010059708459862098,6.605173718068464e-14,1.9374398549013983e-14,-1.7244467730576866e-10,11.19970610503945,-11.199706106640459,11.199706105035947,-11.199706106640559
0.55,0.0,0.0,0.55,1.8031669029662065e-14,9.875574118902712e-14,0.00010270425312577961,8.864321786018917e-14,1.8941736996286887e-14,-1.7894521411370086e-10,11.329647627332024,-11.329647628986818,11.329647627327756,-11.329647628987276
0.56,0.0,0.0,0.56,1.8587788929057442e-14,1.0142220014598953e-13,0.00010482550437614423,1.159571790092097e-13,1.6832426787875465e-14,-1.8523196708524098e-10,11.460138738502907,-11.460138740208034,11.460138738497063,-11.460138740209548
0.5700000000000001,0.0,0.0,0.5700000000000001,1.9152490993843163e-14,1.0399937464680842e-13,0.00010696125210585358,1.4099933793236941e-13,1.4676700080482762e-14,-1.915057635015622e-10,11.591179427960087,-11.591179429715485,11.591179427952783,-11.59117942971799
0.58,0.0,0.0,0.58,1.958574928775017e-14,1.0618732178496469e-13,0.00010911194586573687,1.5260293818572198e-13,1.5223631887757276e-14,-1.9810615199877704e-10,11.722769681370893,-11.722769683182257,11.722769681363895,-11.722769683184321
